"indiv","sample_type","Run","SampleID","Population","Collection_Location","day","month","year","Genotyped_Loci","GTperc","SRY_gt","ZFX_gt","ZFY_gt","SRY","ZFX","ZFY","Sex_gt","Sex_reads","Known_Sex","Estimated_AgeClass"
"18OO0157","feces","Nov2024","Pv18-0169","SPS","Cutts Island","18","May","2018",102,87.93,"T","G","A",27,4,6,"Male","Male",NA,NA
"18OO0158","feces","Nov2024","Pv18-0170","SPS","Cutts Island","18","May","2018",72,62.07,NA,NA,NA,0,2,0,NA,NA,NA,NA
"18OO0159","feces","Nov2024","Pv18-0171","SPS","Cutts Island","18","May","2018",4,3.45,NA,NA,NA,2,0,0,NA,"Maybe_Male",NA,NA
"18OO0160","feces","Nov2024","Pv18-0172","SPS","Cutts Island","18","May","2018",102,87.93,NA,"G",NA,0,16,0,"Female","Female",NA,NA
"18OO0161","feces","Nov2024","Pv18-0173","SPS","Cutts Island","18","May","2018",103,88.79,"T","G","A",31,14,5,"Male","Male",NA,NA
"18OO0162","feces","Nov2024","Pv18-0174","SPS","Gertrude Island","18","May","2018",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0163","feces","Nov2024","Pv18-0175","SPS","Gertrude Island","18","May","2018",37,31.9,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0164","feces","Nov2024","Pv18-0176","SPS","Gertrude Island","18","May","2018",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0165","feces","Nov2024","Pv18-0177","SPS","Gertrude Island","18","May","2018",3,2.59,NA,NA,NA,0,2,0,NA,NA,NA,NA
"18OO0166","feces","Nov2024","Pv18-0178","SPS","Gertrude Island","18","May","2018",5,4.31,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0167","feces","Nov2024","Pv18-0179","SPS","Gertrude Island","18","May","2018",59,50.86,"T",NA,NA,8,0,0,"Male","Male",NA,NA
"18OO0168","feces","Nov2024","Pv18-0180","SPS","Gertrude Island","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0169","feces","Nov2024","Pv18-0181","SPS","Gertrude Island","18","May","2018",4,3.45,NA,NA,NA,0,2,0,NA,NA,NA,NA
"18OO0170","feces","Nov2024","Pv18-0182","SPS","Gertrude Island","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0171","feces","Nov2024","Pv18-0183","SPS","Gertrude Island","18","May","2018",72,62.07,NA,"G",NA,0,3,0,"Female","Female",NA,NA
"18OO0172","feces","Nov2024","Pv18-0184","SPS","Gertrude Island","18","May","2018",69,59.48,NA,"G",NA,1,5,0,"Female","Female",NA,NA
"18OO0173","feces","Nov2024","Pv18-0185","SPS","Gertrude Island","18","May","2018",8,6.9,NA,NA,NA,1,0,0,NA,NA,NA,NA
"18OO0174_2","feces","Nov2024","Pv18-0186","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0175_2","feces","Nov2024","Pv18-0187","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0176_2","feces","Nov2024","Pv18-0188","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,2,0,0,NA,"Maybe_Male",NA,NA
"18OO0177_2","feces","Nov2024","Pv18-0189","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0178_2","feces","Nov2024","Pv18-0190","SPS","Commencement Bay","18","May","2018",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0179_2","feces","Nov2024","Pv18-0191","SPS","Commencement Bay","18","May","2018",3,2.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0180_2","feces","Nov2024","Pv18-0192","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,1,NA,NA,NA,NA
"18OO0181_2","feces","Nov2024","Pv18-0193","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0182_2","feces","Nov2024","Pv18-0194","SPS","Commencement Bay","18","May","2018",11,9.48,NA,NA,NA,1,0,0,NA,NA,NA,NA
"18OO0183_2","feces","Nov2024","Pv18-0195","SPS","Commencement Bay","18","May","2018",10,8.62,NA,NA,NA,0,0,2,NA,"Maybe_Male",NA,NA
"18OO0184_2","feces","Nov2024","Pv18-0196","SPS","Commencement Bay","18","May","2018",4,3.45,"T",NA,NA,3,0,0,"Male","Male",NA,NA
"18OO0185_2","feces","Nov2024","Pv18-0197","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0186_2","feces","Nov2024","Pv18-0198","SPS","Commencement Bay","18","May","2018",26,22.41,NA,NA,NA,1,2,2,NA,"Maybe_Male",NA,NA
"18OO0187_2","feces","Nov2024","Pv18-0199","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,1,1,0,NA,NA,NA,NA
"18OO0188_2","feces","Nov2024","Pv18-0200","SPS","Commencement Bay","18","May","2018",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0189_2","feces","Nov2024","Pv18-0201","SPS","Commencement Bay","18","May","2018",57,49.14,"T",NA,NA,6,0,0,"Male","Male",NA,NA
"18OO0190_2","feces","Nov2024","Pv18-0202","SPS","Commencement Bay","18","May","2018",5,4.31,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0191_2","feces","Nov2024","Pv18-0203","SPS","Commencement Bay","18","May","2018",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0192_2","feces","Nov2024","Pv18-0204","SPS","Commencement Bay","18","May","2018",22,18.97,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0193_2","feces","Nov2024","Pv18-0205","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0194_2","feces","Nov2024","Pv18-0206","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0195_2","feces","Nov2024","Pv18-0207","SPS","Commencement Bay","18","May","2018",3,2.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0196_2","feces","Nov2024","Pv18-0208","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0197_2","feces","Nov2024","Pv18-0209","SPS","Commencement Bay","18","May","2018",4,3.45,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0198_2","feces","Nov2024","Pv18-0210","SPS","Commencement Bay","18","May","2018",26,22.41,NA,"G",NA,1,3,0,"Female","Female",NA,NA
"18OO0199_2","feces","Nov2024","Pv18-0211","SPS","Commencement Bay","18","May","2018",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0200_2","feces","Nov2024","Pv18-0212","SPS","Commencement Bay","18","May","2018",2,1.72,NA,NA,NA,1,0,1,NA,NA,NA,NA
"18OO0201_2","feces","Nov2024","Pv18-0213","SPS","Commencement Bay","18","May","2018",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0202_2","feces","Nov2024","Pv18-0214","SPS","Commencement Bay","18","May","2018",78,67.24,"T","G","A",15,5,5,"Male","Male",NA,NA
"18OO0203_2","feces","Nov2024","Pv18-0215","SPS","Commencement Bay","18","May","2018",6,5.17,NA,NA,NA,0,0,1,NA,NA,NA,NA
"18OO0204_2","feces","Nov2024","Pv18-0216","SPS","Commencement Bay","18","May","2018",3,2.59,NA,NA,NA,2,0,0,NA,"Maybe_Male",NA,NA
"18OO0205_2","feces","Nov2024","Pv18-0217","SPS","Commencement Bay","18","May","2018",75,64.66,"T",NA,NA,12,1,1,"Male","Male",NA,NA
"18OO0206_2","feces","Nov2024","Pv18-0218","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0207_2","feces","Nov2024","Pv18-0219","SPS","Commencement Bay","18","May","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0208","feces","Nov2024","Pv18-0220","SPS","Gertrude Island","25","May","2018",11,9.48,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0209","feces","Nov2024","Pv18-0221","SPS","Gertrude Island","25","May","2018",106,91.38,NA,"G",NA,0,9,0,"Female","Female",NA,NA
"18OO0210","feces","Nov2024","Pv18-0222","SPS","Gertrude Island","25","May","2018",9,7.76,NA,NA,NA,1,0,0,NA,NA,NA,NA
"18OO0211","feces","Nov2024","Pv18-0223","SPS","Gertrude Island","25","May","2018",16,13.79,NA,NA,NA,1,0,1,NA,NA,NA,NA
"18OO0212","feces","Nov2024","Pv18-0224","SPS","Gertrude Island","25","May","2018",15,12.93,NA,NA,NA,0,1,0,NA,NA,NA,NA
"18OO0213","feces","Nov2024","Pv18-0225","SPS","Gertrude Island","25","May","2018",55,47.41,NA,NA,NA,2,0,0,NA,"Maybe_Male",NA,NA
"18OO0214","feces","Nov2024","Pv18-0226","SPS","Gertrude Island","25","May","2018",106,91.38,"T","G","A",36,5,7,"Male","Male",NA,NA
"18OO0215","feces","Nov2024","Pv18-0227","SPS","Gertrude Island","25","May","2018",80,68.97,NA,"G",NA,0,3,0,"Female","Female",NA,NA
"18OO0216","feces","Nov2024","Pv18-0228","SPS","Gertrude Island","25","May","2018",45,38.79,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0217","feces","Nov2024","Pv18-0229","SPS","Woodard Bay","25","May","2018",3,2.59,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0218","feces","Nov2024","Pv18-0230","SPS","Woodard Bay","25","May","2018",39,33.62,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18OO0219","feces","Nov2024","Pv18-0231","SPS","Cutts Island","25","May","2018",7,6.03,NA,NA,NA,0,0,1,NA,NA,NA,NA
"18OO0220","feces","Nov2024","Pv18-0232","SPS","Cutts Island","25","May","2018",103,88.79,"T","G","A",35,9,7,"Male","Male",NA,NA
"18OO0221","feces","Nov2024","Pv18-0233","SPS","Cutts Island","25","May","2018",113,97.41,"T","G","A",781,173,138,"Male","Male",NA,NA
"18OO0222","feces","Nov2024","Pv18-0234","SPS","Cutts Island","25","May","2018",97,83.62,"T","G","A",21,5,4,"Male","Male",NA,NA
"18OO0223","feces","Nov2024","Pv18-0235","SPS","Cutts Island","25","May","2018",96,82.76,"T",NA,"A",14,2,6,"Male","Male",NA,NA
"18OO0224","feces","Nov2024","Pv18-0236","SPS","Cutts Island","25","May","2018",93,80.17,"T",NA,NA,26,1,1,"Male","Male",NA,NA
"18OO0225","feces","Nov2024","Pv18-0237","SPS","Cutts Island","25","May","2018",101,87.07,"T","G","A",49,7,8,"Male","Male",NA,NA
"18QY0001","feces","Nov2024","Pv18-0001","SPS","Eagle Island","15","Feb","2018",5,4.31,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0002","feces","Nov2024","Pv18-0002","SPS","Eagle Island","15","Feb","2018",111,95.69,"T","G","A",306,78,74,"Male","Male",NA,NA
"18QY0003","feces","Nov2024","Pv18-0003","SPS","Eagle Island","15","Feb","2018",107,92.24,"T","G","A",57,33,5,"Male","Male",NA,NA
"18QY0004","feces","Nov2024","Pv18-0004","SPS","Eagle Island","15","Feb","2018",94,81.03,"T","G","A",21,10,5,"Male","Male",NA,NA
"18QY0005","feces","Nov2024","Pv18-0005","SPS","Eagle Island","15","Feb","2018",108,93.1,"T","G","A",48,7,10,"Male","Male",NA,NA
"18QY0006","feces","Nov2024","Pv18-0006","SPS","Eagle Island","15","Feb","2018",111,95.69,"T","G","A",458,120,93,"Male","Male",NA,NA
"18QY0007","feces","Nov2024","Pv18-0007","SPS","Eagle Island","15","Feb","2018",78,67.24,"T","G",NA,14,3,1,"Male","Male",NA,NA
"18QY0008","feces","Nov2024","Pv18-0008","SPS","Eagle Island","15","Feb","2018",108,93.1,NA,"G",NA,0,43,0,"Female","Female",NA,NA
"18QY0009","feces","Nov2024","Pv18-0009","SPS","Eagle Island","15","Feb","2018",93,80.17,"T","G","A",30,8,6,"Male","Male",NA,NA
"18QY0010","feces","Nov2024","Pv18-0010","SPS","Eagle Island","15","Feb","2018",112,96.55,NA,"G",NA,0,262,0,"Female","Female",NA,NA
"18QY0011","feces","Nov2024","Pv18-0011","SPS","Eagle Island","15","Feb","2018",110,94.83,"T","G","A",193,56,64,"Male","Male",NA,NA
"18QY0012","feces","Nov2024","Pv18-0012","SPS","Eagle Island","15","Feb","2018",111,95.69,"T","G","A",338,71,57,"Male","Male",NA,NA
"18QY0013_2","feces","Nov2024","Pv18-0992","SPS","Commencement Bay","12","Oct","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0014_2","feces","Nov2024","Pv18-0993","SPS","Commencement Bay","12","Oct","2018",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0015_2","feces","Nov2024","Pv18-0994","SPS","Commencement Bay","12","Oct","2018",39,33.62,NA,NA,"A",2,2,3,"Male","Maybe_Male",NA,NA
"18QY0016_2","feces","Nov2024","Pv18-0996","SPS","Commencement Bay","12","Oct","2018",47,40.52,"T",NA,NA,4,0,0,"Male","Male",NA,NA
"18QY0017_2","feces","Nov2024","Pv18-0997","SPS","Commencement Bay","12","Oct","2018",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0018_2","feces","Nov2024","Pv18-0998","SPS","Commencement Bay","12","Oct","2018",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0019_2","feces","Nov2024","Pv18-0999","SPS","Commencement Bay","12","Oct","2018",5,4.31,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0020_2","feces","Nov2024","Pv18-1000","SPS","Commencement Bay","12","Oct","2018",62,53.45,"T",NA,"A",7,1,5,"Male","Male",NA,NA
"18QY0021_2","feces","Nov2024","Pv18-1001","SPS","Commencement Bay","12","Oct","2018",11,9.48,NA,NA,NA,2,0,1,NA,"Maybe_Male",NA,NA
"18QY0022_2","feces","Nov2024","Pv18-1002","SPS","Commencement Bay","12","Oct","2018",107,92.24,NA,"G",NA,0,13,0,"Female","Female",NA,NA
"18QY0023_2","feces","Nov2024","Pv18-1003","SPS","Commencement Bay","12","Oct","2018",61,52.59,NA,"G",NA,1,3,0,"Female","Female",NA,NA
"18QY0024_2","feces","Nov2024","Pv18-1004","SPS","Commencement Bay","12","Oct","2018",100,86.21,"T","G","A",31,9,6,"Male","Male",NA,NA
"18QY0025_2","feces","Nov2024","Pv18-1005","SPS","Commencement Bay","12","Oct","2018",34,29.31,NA,NA,"A",1,0,6,"Male","Male",NA,NA
"18QY0026_2","feces","Nov2024","Pv18-1006","SPS","Commencement Bay","12","Oct","2018",49,42.24,NA,"G",NA,2,3,1,"Female","Maybe_Male",NA,NA
"18QY0027_2","feces","Nov2024","Pv18-1007","SPS","Commencement Bay","12","Oct","2018",76,65.52,"T","G","A",12,6,5,"Male","Male",NA,NA
"18QY0028_2","feces","Nov2024","Pv18-1008","SPS","Commencement Bay","12","Oct","2018",93,80.17,"T","G","A",19,6,4,"Male","Male",NA,NA
"18QY0029_2","feces","Nov2024","Pv18-1009","SPS","Commencement Bay","12","Oct","2018",50,43.1,"T",NA,NA,3,1,0,"Male","Male",NA,NA
"18QY0030_2","feces","Nov2024","Pv18-1010","SPS","Commencement Bay","12","Oct","2018",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"18QY0211_2","feces","Nov2024","Pv18-1191","SPS","Commencement Bay","15","Feb","2018",106,91.38,"T","G","A",55,16,14,"Male","Male",NA,NA
"Blank.1","blank","Nov2024",NA,NA,NA,NA,NA,NA,2,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank.2","blank","Nov2024",NA,NA,NA,NA,NA,NA,2,1.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Blank.3","blank","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.10","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.11","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.12","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.13","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.14","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.15","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg16","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"neg.17","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg .18","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.19","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.1","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.20","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.21","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.22","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.23","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.24","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.26","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.27","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.28","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.29","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.2","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.30","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.31","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.32","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.33","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.34","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.35","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.3","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.4","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.5","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg .6","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"neg.7","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.8","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"neg.9","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,54,46.55,"T",NA,NA,NA,NA,NA,"Male",NA,NA,NA
"nrg.25","unknown","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTC_A","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_B","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_C","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_D","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,2,0,0,NA,"Maybe_Male",NA,NA
"NTC_E","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_F","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,8,6.9,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_G","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_H","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_I","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_J","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"NTC_SpID.0106","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTC_SpID.0111","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTC_SpID.0158","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTC_SpID.0160","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NTCTray11","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,3,2.59,"T",NA,NA,3,0,0,"Male","Male",NA,NA
"NTCTray4","negcontrol","Nov2024",NA,NA,NA,NA,NA,NA,6,5.17,NA,NA,NA,1,0,0,NA,NA,NA,NA
"qc16MA0092","qualitycontrol","Nov2024","Pv16-094","SPS","Still Harbor","5","Feb","16",109,93.97,"T","G","A",77,16,26,"Male","Male",NA,NA
"qc16MA0093","qualitycontrol","Nov2024","Pv16-095","SPS","Still Harbor","5","Feb","16",46,39.66,NA,"G",NA,0,5,0,"Female","Female",NA,NA
"qc16MA0094","qualitycontrol","Nov2024","Pv16-096","SPS","Still Harbor","5","Feb","16",6,5.17,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0095","qualitycontrol","Nov2024","Pv16-097","SPS","Still Harbor","5","Feb","16",42,36.21,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0444","qualitycontrol","Nov2024","Pv16-446","SPS","Still Harbor","2","May","16",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0445","qualitycontrol","Nov2024","Pv16-447","SPS","Still Harbor","2","May","16",2,1.72,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0446","qualitycontrol","Nov2024","Pv16-448","SPS","Still Harbor","2","May","16",45,38.79,NA,NA,NA,0,1,0,NA,NA,NA,NA
"qc16MA0447","qualitycontrol","Nov2024","Pv16-449","SPS","Still Harbor","2","May","16",1,0.86,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0532","qualitycontrol","Nov2024","Pv16-534","SPS","Still Harbor","18","Jul","16",9,7.76,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc16MA0533","qualitycontrol","Nov2024","Pv16-535","SPS","Still Harbor","18","Jul","16",14,12.07,NA,NA,NA,2,1,0,NA,"Maybe_Male",NA,NA
"qc16MA0534","qualitycontrol","Nov2024","Pv16-536","SPS","Still Harbor","18","Jul","16",91,78.45,"T","G","A",26,4,7,"Male","Male",NA,NA
"qc16MA0535","qualitycontrol","Nov2024","Pv16-537","SPS","Still Harbor","18","Jul","16",101,87.07,"T","G","A",53,7,5,"Male","Male",NA,NA
"qc16MA0620","qualitycontrol","Nov2024","Pv16-622","SPS","Still Harbor","6","Apr","16",93,80.17,"T","G",NA,8,5,0,"Male","Male",NA,NA
"qc16MA0621","qualitycontrol","Nov2024","Pv16-623","SPS","Still Harbor","6","Apr","16",105,90.52,"T","G","A",55,11,6,"Male","Male",NA,NA
"qc16MA0622","qualitycontrol","Nov2024","Pv16-624","SPS","Still Harbor","6","Apr","16",17,14.66,NA,NA,NA,0,1,0,NA,NA,NA,NA
"qc16MA0623","qualitycontrol","Nov2024","Pv16-625","SPS","Still Harbor","6","Apr","16",19,16.38,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc17QB0005","qualitycontrol","Nov2024","Pv17-238","SPS","Cutts Island","23","Apr","17",69,59.48,NA,"G",NA,0,7,0,"Female","Female",NA,NA
"qc17QB0006","qualitycontrol","Nov2024","Pv17-239","SPS","Cutts Island","23","Apr","17",60,51.72,NA,"G",NA,0,3,0,"Female","Female",NA,NA
"qc17QB0007","qualitycontrol","Nov2024","Pv17-240","SPS","Cutts Island","23","Apr","17",103,88.79,"T","G",NA,25,8,1,"Male","Male",NA,NA
"qc17QB0008","qualitycontrol","Nov2024","Pv17-241","SPS","Cutts Island","23","Apr","17",100,86.21,NA,"G",NA,0,13,0,"Female","Female",NA,NA
"qc17QB0097","qualitycontrol","Nov2024","Pv17-330","SPS","Eagle Island","5","May","17",54,46.55,"T",NA,NA,5,0,0,"Male","Male",NA,NA
"qc17QB0098","qualitycontrol","Nov2024","Pv17-331","SPS","Eagle Island","5","May","17",17,14.66,"T",NA,NA,4,0,0,"Male","Male",NA,NA
"qc17QB0099","qualitycontrol","Nov2024","Pv17-332","SPS","Gertrude Island","5","May","17",101,87.07,"T","G","A",49,4,9,"Male","Male",NA,NA
"qc17QB0100","qualitycontrol","Nov2024","Pv17-333","SPS","Gertrude Island","5","May","17",107,92.24,NA,"G",NA,0,22,0,"Female","Female",NA,NA
"qc17QB0189","qualitycontrol","Nov2024","Pv17-422","SPS","Cutts Island","18","May","17",24,20.69,NA,"G",NA,2,3,0,"Female","Maybe_Male",NA,NA
"qc17QB0190","qualitycontrol","Nov2024","Pv17-423","SPS","Cutts Island","18","May","17",0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA
"qc17QB0191","qualitycontrol","Nov2024","Pv17-424","SPS","Cutts Island","18","May","17",15,12.93,NA,NA,NA,1,0,0,NA,NA,NA,NA
